gene_id,gene_symbol,mean_log2_cpm_disease,mean_log2_cpm_control,mean_log2_cpm,log2_fold_change,p_value,n_pairs,method,comparison,padj,abs_log2_fold_change
ENSG00000035403,VCL,9.166495891361393,8.950623688781995,9.058559790071694,0.21587220257939777,0.3131443516176707,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6817488994950595,0.21587220257939777
ENSG00000276334,AL133243.2,1.3100294828246282,1.2412457543640052,1.2756376185943166,0.06878372846062297,0.3131530044303134,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6817488994950595,0.06878372846062297
ENSG00000197965,MPZL1,6.3051279566001766,6.008572962728098,6.156850459664137,0.2965549938720784,0.31320847262186235,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6817713617687936,0.2965549938720784
ENSG00000210082,MT-RNR2,11.700480920269477,12.082236892211412,11.891358906240447,-0.381755971941935,0.3134221109155113,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6818294000985593,0.381755971941935
ENSG00000159885,ZNF222,2.2805800274144548,2.175725888727289,2.228152958070872,0.10485413868716575,0.31342976161901975,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6818294000985593,0.10485413868716575
ENSG00000186298,PPP1CC,7.836802360421213,7.929812455185441,7.8833074078033265,-0.09301009476422806,0.31347881986969733,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6818294000985593,0.09301009476422806
ENSG00000240356,RPL23AP7,3.1966133805011085,3.133993816567187,3.1653035985341478,0.06261956393392154,0.31355882819421443,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6818294000985593,0.06261956393392154
ENSG00000183214,MICA,1.1433204724695447,0.9241591825383352,1.03373982750394,0.21916128993120954,0.3135676347865779,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6818294000985593,0.21916128993120954
ENSG00000205978,NYNRIN,5.575262827277373,5.12531230080971,5.350287564043541,0.44995052646766354,0.31359588747716954,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6818294000985593,0.44995052646766354
ENSG00000122756,CNTFR,1.9084862137264886,2.6670813136141853,2.2877837636703373,-0.7585950998876967,0.3136033099475204,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6818294000985593,0.7585950998876967
ENSG00000222009,BTBD19,1.9797135076994004,1.2030606836888385,1.5913870956941194,0.7766528240105619,0.3136176630509356,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6818294000985593,0.7766528240105619
ENSG00000228253,MT-ATP8,10.562736080688586,10.899596977952084,10.731166529320335,-0.33686089726349877,0.31367739398906724,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6818294000985593,0.33686089726349877
ENSG00000136682,CBWD2,5.653470411685267,5.731521310580784,5.692495861133025,-0.0780508988955173,0.3136866783102445,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6818294000985593,0.0780508988955173
ENSG00000163468,CCT3,8.116595400789324,8.07121017061832,8.093902785703822,0.0453852301710036,0.31378651781960026,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6819482468445545,0.0453852301710036
ENSG00000249592,AC139887.2,1.1952131346577373,1.3060015064947983,1.2506073205762678,-0.11078837183706103,0.31387968656968357,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6820525639951391,0.11078837183706103
ENSG00000172795,DCP2,5.8822639892842075,5.818536504932326,5.850400247108266,0.06372748435188136,0.3139991031290745,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6821896462147684,0.06372748435188136
ENSG00000143162,CREG1,6.064137886906359,5.751577763494883,5.9078578252006215,0.3125601234114761,0.31407771537338,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6821896462147684,0.3125601234114761
ENSG00000115616,SLC9A2,1.5190844364004208,1.1848532496227009,1.3519688430115606,0.3342311867777199,0.31415056930553514,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6821896462147684,0.3342311867777199
ENSG00000198276,UCKL1,5.281385476400053,5.1950936389035265,5.23823955765179,0.08629183749652647,0.31417005999863495,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6821896462147684,0.08629183749652647
ENSG00000215160,OR7E122P,1.5454355103022464,1.307702256988951,1.4265688836455988,0.23773325331329542,0.31419368072812204,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6821896462147684,0.23773325331329542
ENSG00000204604,ZNF468,6.272470468437105,5.811248193466748,6.041859330951926,0.46122227497035695,0.31421384035918637,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6821896462147684,0.46122227497035695
ENSG00000105708,ZNF14,2.490306836344656,2.6982901781775364,2.594298507261096,-0.20798334183288025,0.3142649841656086,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.682197712110293,0.20798334183288025
ENSG00000196290,NIF3L1,4.0641634579485,4.319361392403441,4.191762425175971,-0.2551979344549409,0.3143866634952577,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.682197712110293,0.2551979344549409
ENSG00000187626,ZKSCAN4,3.09928622921125,3.0062843596335167,3.0527852944223834,0.09300186957773349,0.3143949815579024,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.682197712110293,0.09300186957773349
ENSG00000115211,EIF2B4,5.189713263226685,5.101507644467684,5.145610453847184,0.08820561875900079,0.31439876088697777,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.682197712110293,0.08820561875900079
ENSG00000136770,DNAJC1,4.174659162136721,4.031652227973097,4.103155695054909,0.14300693416362442,0.31447806436239417,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.682197712110293,0.14300693416362442
ENSG00000226479,TMEM185B,5.38795545023401,5.505258030422731,5.446606740328371,-0.11730258018872153,0.31458110852805965,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.682197712110293,0.11730258018872153
